ward,year,item,category,location,cost
19,2019,Street Resurfacing Menu,Street Resurfacing,ON S CHRISTIANA AVE FROM W 108TH ST TO W 109TH ST,49660
19,2019,Street Resurfacing Menu,Street Resurfacing,ON S TROY ST FROM W 112TH ST TO W 113TH ST,48690
19,2019,Street Resurfacing Menu,Street Resurfacing,ON S BELL AVE FROM 9138 S TO W 92ND PL,47250
19,2019,Street Resurfacing Menu,Street Resurfacing,ON S ARTESIAN AVE FROM W 107TH ST TO W 108TH ST,45340
19,2019,Street Resurfacing Menu,Street Resurfacing,ON W 98TH ST FROM S LONGWOOD DR TO S DAMEN AVE,43800
19,2019,Street Resurfacing Menu,Street Resurfacing,ON S CLAREMONT AVE FROM W 104TH ST TO W 105TH ST,43430
19,2019,Street Resurfacing Menu,Street Resurfacing,ON S ARTESIAN AVE FROM W 118TH ST TO W 119TH ST,42610
19,2019,Street Resurfacing Menu,Street Resurfacing,ON S BELL AVE FROM W 95TH ST TO W 96TH ST,42010
19,2019,Street Resurfacing Menu,Street Resurfacing,ON S HAMILTON AVE FROM W 104TH ST TO W 105TH ST,40050
19,2019,Street Resurfacing Menu,Street Resurfacing,ON S HOYNE AVE FROM W 103RD ST TO W 104TH ST,39980
19,2019,Street Resurfacing Menu,Street Resurfacing,ON S BELL AVE FROM W 99TH ST TO W 100TH ST,37610
19,2019,Street Resurfacing Menu,Street Resurfacing,ON S HAMILTON AVE FROM W 95TH ST TO W 96TH ST,36060
19,2019,Street Resurfacing Menu,Street Resurfacing,ON S CHRISTIANA AVE FROM W 110TH ST TO W 111TH ST,32250
19,2019,Street Resurfacing Menu,Street Resurfacing,ON W 109TH ST FROM S HOMAN AVE TO S CHRISTIANA AVE,25970
19,2019,Street Resurfacing Menu,Street Resurfacing,ON W 104TH ST FROM S ARTESIAN AVE TO S WESTERN AVE,23790
19,2019,Miscellaneous CDOT Projects,Misc. CDOT,ON W 103RD ST FROM S LONGWOOD DR TO S HOYNE AVE,22300
19,2019,Street Resurfacing Menu,Street Resurfacing,ON W 103RD PL FROM 2557 W TO S MAPLEWOOD AVE,20150
19,2019,Street Resurfacing Menu,Street Resurfacing,ON W 94TH ST FROM S HAMILTON AVE TO S LEAVITT ST,19400
19,2019,Street Resurfacing Menu,Street Resurfacing,ON W 114TH ST FROM S MAPLEWOOD AVE TO S ROCKWELL ST,17960
19,2019,Street Resurfacing Menu,Street Resurfacing,ON W 109TH ST FROM S ST LOUIS AVE TO S TRUMBULL AVE,12920
19,2019,Street Resurfacing Menu,Street Resurfacing,ON S WHIPPLE ST FROM W 109TH ST TO W 110TH PL,8100
19,2019,Pavement Markings Menu,Street Redesign,ON W 103RD ST FROM S LONGWOOD DR TO S HOYNE AVE,3100
19,2020,Street Resurfacing Menu,Street Resurfacing,ON S MILLARD AVE FROM W 105TH ST TO W 107TH ST,123140
19,2020,Street Resurfacing Menu,Street Resurfacing,ON S LONGWOOD DR FROM W 93RD ST TO W 94TH ST,79850
19,2020,Street Resurfacing Menu,Street Resurfacing,ON S SPAULDING AVE FROM W 114TH ST TO W 115TH ST,79670
19,2020,Street Resurfacing Menu,Street Resurfacing,ON S WHIPPLE ST FROM W 109TH ST TO W 110TH PL,78470
19,2020,Street Resurfacing Menu,Street Resurfacing,ON W 105TH ST FROM S PULASKI RD TO S SPRINGFIELD AVE,71930
19,2020,Street Resurfacing Menu,Street Resurfacing,ON W 104TH ST FROM S TALMAN AVE TO S MAPLEWOOD AVE,66920
19,2020,Street Resurfacing Menu,Street Resurfacing,ON S FAIRFIELD AVE FROM W 110TH ST TO W 111TH ST,61230
19,2020,Street Resurfacing Menu,Street Resurfacing,ON W 116TH PL FROM S HOMAN AVE TO S ST LOUIS AVE,57620
19,2020,Street Resurfacing Menu,Street Resurfacing,ON S CLAREMONT AVE FROM W 106TH ST TO W 107TH ST,56720
19,2020,Street Resurfacing Menu,Street Resurfacing,ON S ARTESIAN AVE FROM W 105TH ST TO W 106TH ST,56170
19,2020,Street Resurfacing Menu,Street Resurfacing,ON S WASHTENAW AVE FROM W 101ST ST TO W MONSIGNOR MCELLIGOTT AVE,55760
19,2020,Street Resurfacing Menu,Street Resurfacing,ON S DAMEN AVE FROM W 93RD ST TO W 94TH ST,54400
19,2020,Street Resurfacing Menu,Street Resurfacing,ON S SEELEY AVE FROM W 103RD ST TO W 104TH ST,52810
19,2020,Street Resurfacing Menu,Street Resurfacing,ON S OAKLEY AVE FROM W 98TH ST TO W 99TH ST,52720
19,2020,Street Resurfacing Menu,Street Resurfacing,ON S OAKLEY AVE FROM W 90TH ST TO W 91ST ST,51300
19,2020,Beverly Park Playground,Parks,2460 W 102ND ST,50000
19,2020,Street Resurfacing Menu,Street Resurfacing,ON S LEAVITT ST FROM W 102ND ST TO W 103RD ST,46750
19,2020,Street Resurfacing Menu,Street Resurfacing,ON S LONGWOOD DR FROM W 94TH ST TO W 95TH ST,42860
19,2020,Street Resurfacing Menu,Street Resurfacing,ON S TROY ST FROM W 111TH ST TO W 112TH ST,42200
19,2020,Street Resurfacing Menu,Street Resurfacing,ON S SAWYER AVE FROM W 105TH PL TO W 106TH ST,29110
19,2020,Street Resurfacing Menu,Street Resurfacing,ON S SAWYER AVE FROM W 105TH ST TO W 105TH PL,28270
19,2020,Alley Resurfacing Menu,Alleys,W 112TH ST & S CAMPBELL AVE&W 113TH ST & S ARTESIAN AVE,27700
19,2020,Street Resurfacing Menu,Street Resurfacing,ON W 104TH ST FROM S HOYNE AVE TO S SEELEY AVE,24750
19,2020,Street Resurfacing Menu,Street Resurfacing,ON W 100TH ST FROM S WALDEN PKWY TO S LONGWOOD DR,21860
19,2020,Street Resurfacing Menu,Street Resurfacing,ON S CENTRAL PARK AVE FROM W 107TH ST TO W 108TH ST,4050
19,2020,Sidewalk Menu,Sidewalk Repair,W 104TH ST & S WESTERN AVE,3720
19,2021,OEMC Camera Project Implementation,Misc.,W 103RD ST & S WESTERN AVE,160990
19,2021,Street Resurfacing Menu,Street Resurfacing,ON W 107TH ST FROM S ROCKWELL ST TO S CALIFORNIA AVE,112660
19,2021,Street Resurfacing Menu,Street Resurfacing,ON S MILLARD AVE FROM W 113TH ST TO W 114TH PL,89500
19,2021,Street Resurfacing Menu,Street Resurfacing,ON W 90TH ST FROM S HAMILTON AVE TO S CLAREMONT AVE,85210
19,2021,Street Resurfacing Menu,Street Resurfacing,ON S CENTRAL PARK AVE FROM W 107TH ST TO W 108TH ST,63680
19,2021,Street Resurfacing Menu,Street Resurfacing,ON W 113TH ST FROM S ARTESIAN AVE TO S MAPLEWOOD AVE,63260
19,2021,Street Resurfacing Menu,Street Resurfacing,ON W 116TH PL FROM S ST LOUIS AVE TO S CENTRAL PARK AVE,62240
19,2021,Street Resurfacing Menu,Street Resurfacing,ON S CENTRAL PARK AVE FROM W 110TH ST TO W 111TH ST,57060
19,2021,Street Resurfacing Menu,Street Resurfacing,ON S PROSPECT AVE FROM W 105TH ST TO W 106TH ST,55890
19,2021,Street Resurfacing Menu,Street Resurfacing,ON S WOOD ST FROM W 106TH ST TO W 107TH ST,55810
19,2021,Street Resurfacing Menu,Street Resurfacing,ON S FAIRFIELD AVE FROM W 100TH ST TO W 101ST ST,54570
19,2021,Street Resurfacing Menu,Street Resurfacing,ON S BELL AVE FROM W 103RD ST TO W 104TH ST,52170
19,2021,Street Resurfacing Menu,Street Resurfacing,ON S CHARLES ST FROM 9400 S TO W 95TH ST,51680
19,2021,Street Resurfacing Menu,Street Resurfacing,ON S MAPLEWOOD AVE FROM W 112TH ST TO W 113TH ST,50950
19,2021,Street Resurfacing Menu,Street Resurfacing,ON W 106TH ST FROM S DREW ST TO S WOOD ST,50610
19,2021,Beverly Park Playground,Parks,2460 W 102ND ST,50000
19,2021,Street Resurfacing Menu,Street Resurfacing,ON S CAMPBELL AVE FROM W 118TH ST TO W 119TH ST,49750
19,2021,Street Resurfacing Menu,Street Resurfacing,ON S WASHTENAW AVE FROM W 100TH ST TO W 101ST ST,48380
19,2021,Street Resurfacing Menu,Street Resurfacing,ON S RIDGEWAY AVE FROM 11043 S TO W 110TH ST,45180
19,2021,Street Resurfacing Menu,Street Resurfacing,ON S MAPLEWOOD AVE FROM W 115TH ST TO W 116TH ST,45070
19,2021,Street Resurfacing Menu,Street Resurfacing,ON S CAMPBELL AVE FROM W 104TH ST TO W 105TH ST,41400
19,2021,Munroe Park Volleyball and Pickleball Courts,Parks,2617 W 105TH ST,41000
19,2021,Street Resurfacing Menu,Street Resurfacing,ON W 110TH ST FROM S WESTERN AVE TO S ARTESIAN AVE,29030
19,2021,Street Resurfacing Menu,Street Resurfacing,ON W 104TH ST FROM 2658 W TO S TALMAN AVE,28260
19,2021,Street Resurfacing Menu,Street Resurfacing,ON W 93RD ST FROM S LONGWOOD DR TO S PLEASANT AVE,27960
19,2021,Street Resurfacing Menu,Street Resurfacing,ON W 106TH PL FROM 2557 W TO S MAPLEWOOD AVE,22000
19,2021,Street Resurfacing Menu,Street Resurfacing,10954 S FAIRFIELD AVE; ON S FAIRFIELD AVE FROM W 109TH ST TO W 110TH ST,3400
19,2021,Street Resurfacing Menu,Street Resurfacing,ON S WALDEN PKWY FROM W 105TH ST TO W 107TH ST,2290
19,2022,Street Resurfacing Menu,Street Resurfacing,ON S CENTRAL PARK AVE FROM W 108TH ST TO W 110TH ST,113470
19,2022,Street Resurfacing Menu,Street Resurfacing,ON W 116TH ST FROM S ST LOUIS AVE TO S CENTRAL PARK AVE,107040
19,2022,Street Resurfacing Menu,Street Resurfacing,ON S PLEASANT AVE FROM W 91ST ST TO W 93RD ST,89660
19,2022,Street Resurfacing Menu,Street Resurfacing,ON S BELL AVE FROM 8931 S TO W 91ST ST,78790
19,2022,Street Resurfacing Menu,Street Resurfacing,ON S CLAREMONT AVE FROM W 92ND PL TO W 94TH ST,76590
19,2022,Street Resurfacing Menu,Street Resurfacing,ON S TALMAN AVE FROM W 103RD ST TO W 104TH ST,65110
19,2022,Street Resurfacing Menu,Street Resurfacing,ON S WHIPPLE ST FROM W 103RD ST TO W 104TH ST,58670
19,2022,Street Resurfacing Menu,Street Resurfacing,ON S ARTESIAN AVE FROM W 101ST ST TO W 102ND ST,57600
19,2022,Street Resurfacing Menu,Street Resurfacing,ON S MAPLEWOOD AVE FROM W 107TH ST TO W 108TH ST,57450
19,2022,Street Resurfacing Menu,Street Resurfacing,ON S WHIPPLE ST FROM W 104TH ST TO W 105TH ST,56980
19,2022,Street Resurfacing Menu,Street Resurfacing,ON S TRUMBULL AVE FROM W 109TH ST TO W 110TH ST,56870
19,2022,Street Resurfacing Menu,Street Resurfacing,ON S ESMOND ST FROM W MONTEREY AVE TO W MONTVALE AVE,55270
19,2022,Street Resurfacing Menu,Street Resurfacing,ON S FAIRFIELD AVE FROM 10200 S TO W 101ST ST,55190
19,2022,Street Resurfacing Menu,Street Resurfacing,ON S ALBANY AVE FROM W 108TH ST TO W 109TH ST,55050
19,2022,Street Resurfacing Menu,Street Resurfacing,ON S ARTESIAN AVE FROM W 117TH ST TO W 118TH ST,54230
19,2022,Street Resurfacing Menu,Street Resurfacing,ON W 110TH PL FROM S CAMPBELL AVE TO S ROCKWELL ST,52330
19,2022,Street Resurfacing Menu,Street Resurfacing,ON S OAKLEY BLVD FROM W 95TH ST TO W 96TH ST,49250
19,2022,Street Resurfacing Menu,Street Resurfacing,ON S CAMPBELL AVE FROM W 99TH ST TO W 100TH ST,46370
19,2022,Street Resurfacing Menu,Street Resurfacing,ON S WASHTENAW AVE FROM W 99TH ST TO W 100TH ST,45550
19,2022,Street Resurfacing Menu,Street Resurfacing,ON S SEELEY AVE FROM W 97TH ST TO W 98TH ST,45120
19,2022,Street Resurfacing Menu,Street Resurfacing,ON S HOMEWOOD AVE FROM W MONTEREY AVE TO W MONTVALE AVE,44980
19,2022,Street Resurfacing Menu,Street Resurfacing,ON S OAKLEY AVE FROM W 102ND ST TO W 103RD ST,42860
19,2022,Street Resurfacing Menu,Street Resurfacing,ON W 101ST ST FROM S OAKLEY AVE TO S WESTERN AVE,35010
19,2022,ADA - Street Resurfacing Menu,Street Resurfacing,ON W 110TH ST FROM S ST LOUIS AVE TO S DRAKE AVE,28980
19,2022,Street Resurfacing Menu,Street Resurfacing,ON W 110TH ST FROM S ST LOUIS AVE TO S DRAKE AVE,23760
19,2022,Pavement Markings Menu,Street Redesign,ON W 115TH ST FROM 2998 W TO S WESTERN AVE,12700
19,2022,Street Light Pole for High Definition Camera Menu,Lighting,1404-1421 W 103RD ST,3000
19,2022,Pavement Markings Menu,Street Redesign,W 101ST ST & S WESTERN AVE,1500
19,2022,Alley Speed Hump Menu,Alleys,10315 S CAMPBELL AVE; S CAMPBELL AVE & W 103RD ST&W 104TH ST & S ARTESIAN AVE,700
19,2022,Miscellaneous CDOT Projects,Misc. CDOT,10859 S TALMAN AVE,660
19,2022,Miscellaneous CDOT Projects,Misc. CDOT,ON W 113TH ST FROM 2500 W TO S ARTESIAN AVE,660
20,2019,Street Light Residential Staggered Piggy Back Menu,Lighting,ON E 61ST ST FROM S COTTAGE GROVE AVE TO S ELLIS AVE,305000
20,2019,Street Light Residential Staggered Piggy Back Menu,Lighting,ON E 64TH ST FROM S DORCHESTER AVE TO S HARPER AVE ; ON S HARPER AVE FROM 6423 S TO E 64TH ST ; ON S BLACKSTONE AVE FROM 6498 S TO E 64TH ST,201770
20,2019,Street Light Residential Staggered Piggy Back Menu,Lighting,ON S BLACKSTONE AVE FROM E 63RD ST TO E 64TH ST ; ON E 63RD PL FROM 1416 E TO S BLACKSTONE AVE,160000
20,2019,Street Light Residential Staggered Piggy Back Menu,Lighting,ON S MINERVA AVE FROM S WOODLAWN AVE TO E 65TH ST,150000
20,2019,Sidewalk Menu,Sidewalk Repair,ON W 54TH PL FROM S HALSTED ST TO S UNION AVE,126440
20,2019,Street Light Residential Staggered Piggy Back Menu,Lighting,ON S ELLIS AVE FROM E 65TH ST TO E MARQUETTE RD,122000
20,2019,Alley Resurfacing Menu,Alleys,E 63RD ST & S INGLESIDE AVE&E 65TH ST & S ELLIS AVE,75430
20,2019,Street Light Residential Staggered Piggy Back Menu,Lighting,ON S DORCHESTER AVE FROM 6522 S TO E MARQUETTE RD ; ON E 65TH PL FROM 1400 E TO S BLACKSTONE AVE ; ON S BLACKSTONE AVE FROM E 65TH PL TO E MARQUETTE RD,70000
20,2019,Sidewalk Menu,Sidewalk Repair,5117-5127 S RACINE AVE,34410
20,2019,Alley Resurfacing Menu,Alleys,W 48TH ST & S MAY ST&W 49TH ST & S RACINE AVE,27180
20,2019,Street Light Piggy Back Only Menu,Lighting,5700 S INDIANA AVE,9450
20,2019,Street Speed Hump Menu,Street Redesign,ON S LAFLIN ST FROM W 47TH ST TO W 49TH ST,9400
20,2019,Street Speed Hump Menu,Street Redesign,ON S THROOP ST FROM W 47TH ST TO W 49TH ST,9400
20,2019,Street Speed Hump Menu,Street Redesign,ON S ADA ST FROM W 47TH ST TO W 49TH ST,6770
20,2019,Street Speed Hump Menu,Street Redesign,ON S CHAMPLAIN AVE FROM E 67TH ST TO E 68TH ST,4700
20,2019,Street Speed Hump Menu,Street Redesign,ON S ELIZABETH ST FROM W 47TH ST TO W 49TH ST,4700
20,2019,Street Speed Hump Menu,Street Redesign,ON S JUSTINE ST FROM W 47TH ST TO W 49TH ST,2350
20,2019,Street Light Upgrade Menu,Lighting,716 W 50TH ST; 724 W 50TH PL,1000
20,2020,Street Resurfacing Menu,Street Resurfacing,ON S BISHOP ST FROM W 47TH ST TO W 49TH ST,157380
20,2020,Street Light Residential Staggered Piggy Back Menu,Lighting,ON E 64TH ST FROM S DORCHESTER AVE TO S HARPER AVE ; ON S HARPER AVE FROM 6423 S TO E 64TH ST ; ON S BLACKSTONE AVE FROM 6498 S TO E 64TH ST,153230
20,2020,Street Resurfacing Menu,Street Resurfacing,ON W 48TH ST FROM S RACINE AVE TO S LOOMIS BLVD,132790
20,2020,Street Resurfacing Menu,Street Resurfacing,ON S LA SALLE ST FROM W 57TH ST TO W 59TH ST,110870
20,2020,Street Resurfacing Menu,Street Resurfacing,ON S PRAIRIE AVE FROM E 60TH ST TO E 61ST ST,95600
20,2020,Street Resurfacing Menu,Street Resurfacing,ON S THROOP ST FROM W 48TH ST TO W 49TH ST,85620
20,2020,Street Resurfacing Menu,Street Resurfacing,ON S LOWE AVE FROM W 65TH ST TO W 66TH ST,65160
20,2020,Street Resurfacing Menu,Street Resurfacing,ON S EBERHART AVE FROM E 61ST ST TO E 62ND ST,62510
20,2020,Street Resurfacing Menu,Street Resurfacing,ON S ELIZABETH ST FROM W 48TH ST TO W 49TH ST,60140
20,2020,Street Resurfacing Menu,Street Resurfacing,ON S ST LAWRENCE AVE FROM E MARQUETTE RD TO E 67TH ST,58630
20,2020,Street Resurfacing Menu,Street Resurfacing,ON W 50TH ST FROM S MARSHFIELD AVE TO S PAULINA ST,44210
20,2020,Street Resurfacing Menu,Street Resurfacing,ON S SHIELDS AVE FROM 5823 S TO W 59TH ST,39460
20,2020,Alley Resurfacing Menu,Alleys,W 54TH ST & S LOOMIS BLVD&S BISHOP ST & W GARFIELD BLVD,38080
20,2020,Street Resurfacing Menu,Street Resurfacing,ON S FRONTENAC AVE FROM W 60TH PL TO W 60TH ST,36590
20,2020,Street Resurfacing Menu,Street Resurfacing,ON S PARNELL AVE FROM W 63RD ST TO W 64TH ST,34760
20,2020,Street Resurfacing Menu,Street Resurfacing,ON W 54TH ST FROM S LOWE AVE TO S UNION AVE,33170
20,2020,Street Resurfacing Menu,Street Resurfacing,ON W 60TH ST FROM S STEWART AVE TO S NORMAL BLVD,30620
20,2020,Street Resurfacing Menu,Street Resurfacing,ON S HERMITAGE AVE FROM W 50TH ST TO W 51ST ST,29320
20,2020,Street Resurfacing Menu,Street Resurfacing,ON W 54TH ST FROM S LOOMIS BLVD TO S BISHOP ST,24600
20,2020,Street Resurfacing Menu,Street Resurfacing,ON S ANTHONY AVE FROM E 68TH ST TO S DR MARTIN LUTHER KING JR DR,22070
20,2020,Street Resurfacing Menu,Street Resurfacing,ON E 57TH ST FROM S WABASH AVE TO S PRAIRIE AVE ; ON E 57TH ST FROM S STATE ST TO S WABASH AVE,4680
20,2020,Street Light Upgrade Menu,Lighting,248 W 65TH ST,500
20,2021,Street Resurfacing Menu,Street Resurfacing,ON S NORMAL AVE FROM W 60TH ST TO W 63RD ST,222170
20,2021,Street Resurfacing Menu,Street Resurfacing,ON S VERNON AVE FROM E 65TH ST TO E MARQUETTE RD,176570
20,2021,Street Light Arterial Menu,Lighting,ON W GARFIELD BLVD FROM S LOOMIS BLVD TO S ASHLAND AVE,167930
20,2021,Concrete Alley Menu,Alleys,S LA SALLE ST & W 57TH ST&S WENTWORTH AVE & W 57TH PL,120000
20,2021,Street Resurfacing Menu,Street Resurfacing,ON S LAFLIN ST FROM W 51ST ST TO W 53RD ST,118440
20,2021,Street Resurfacing Menu,Street Resurfacing,ON E 57TH ST FROM S WABASH AVE TO S PRAIRIE AVE,108480
20,2021,Sidewalk Menu,Sidewalk Repair,ON S HALSTED ST FROM W 53RD ST TO W 54TH ST,93590
20,2021,Street Resurfacing Menu,Street Resurfacing,ON S MAY ST FROM W 52ND ST TO W 53RD ST,74000
20,2021,Street Resurfacing Menu,Street Resurfacing,ON W 49TH PL FROM S HALSTED ST TO S PEORIA ST,71860
20,2021,Street Resurfacing Menu,Street Resurfacing,ON S LAFAYETTE AVE FROM W 59TH ST TO W 60TH ST,63740
20,2021,Alley Resurfacing Menu,Alleys,S RACINE AVE & W 47TH ST&W 48TH ST & S ELIZABETH ST,56220
20,2021,Street Resurfacing Menu,Street Resurfacing,ON S PRAIRIE AVE FROM E MARQUETTE RD TO E 68TH ST,51100
20,2021,Street Resurfacing Menu,Street Resurfacing,ON S DORCHESTER AVE FROM E 65TH ST TO E MARQUETTE RD,44570
20,2021,Alley Resurfacing Menu,Alleys,E 65TH ST & S DORCHESTER AVE&S BLACKSTONE AVE & E 65TH PL,33720
20,2021,Alley Resurfacing Menu,Alleys,S BLACKSTONE AVE & E 65TH PL&E MARQUETTE RD & S DORCHESTER AVE,29100
20,2021,Alley Resurfacing Menu,Alleys,W 49TH ST & S LAFLIN ST&S JUSTINE ST & W 50TH ST,26530
20,2021,Street Resurfacing Menu,Street Resurfacing,ON E 57TH ST FROM S WABASH AVE TO S PRAIRIE AVE ; ON E 57TH ST FROM S STATE ST TO S WABASH AVE,23650
20,2021,Street Bump Outs Menu,Ped. Infra.,E 58TH ST & S DR MARTIN LUTHER KING JR DR,8170
20,2021,Alley Resurfacing Menu,Alleys,S WABASH AVE & E 66TH ST&E 66TH PL & S STATE ST,7000
20,2021,Alley Speed Hump Menu,Alleys,S RACINE AVE & W 47TH ST&W 48TH ST & S ELIZABETH ST; 4758 S RACINE AVE,2100
20,2021,Miscellaneous CDOT Projects,Misc. CDOT,1506-1522 W 51ST ST,600
20,2021,Miscellaneous CDOT Projects,Misc. CDOT,1340-1342 W 50TH ST,150
20,2021,Miscellaneous CDOT Projects,Misc. CDOT,5709 S MICHIGAN AVE,150
20,2021,Miscellaneous CDOT Projects,Misc. CDOT,6242 S INDIANA AVE,150
20,2022,Concrete Alley Menu,Alleys,E 66TH ST & S DR MARTIN LUTHER KING JR DR&S VERNON AVE & E MARQUETTE RD,264030
20,2022,Sidewalk Menu,Sidewalk Repair,4817 S JUSTINE ST; ON S JUSTINE ST FROM W 48TH ST TO W 49TH ST,133590
20,2022,Sidewalk Menu,Sidewalk Repair,ON S PEORIA ST FROM W GARFIELD BLVD TO W 56TH ST,103430
20,2022,Street Resurfacing Menu,Street Resurfacing,ON S UNION AVE FROM W 59TH ST TO W 60TH ST,103010
20,2022,Street Resurfacing Menu,Street Resurfacing,ON S ADA ST FROM W 48TH ST TO W 49TH ST,71890
20,2022,Street Resurfacing Menu,Street Resurfacing,ON S KENWOOD AVE FROM E 63RD ST TO E 64TH ST,68310
20,2022,Street Resurfacing Menu,Street Resurfacing,ON S EBERHART AVE FROM E 64TH ST TO E 65TH ST,63820
20,2022,Street Resurfacing Menu,Street Resurfacing,ON S LAFLIN ST FROM W 48TH ST TO W 49TH ST,60870
20,2022,Street Resurfacing Menu,Street Resurfacing,ON S INGLESIDE AVE FROM E 63RD ST TO E 65TH ST,60460
20,2022,Street Resurfacing Menu,Street Resurfacing,ON W 61ST ST FROM S NORMAL BLVD TO S WALLACE ST,59700
20,2022,Street Resurfacing Menu,Street Resurfacing,ON S EVANS AVE FROM E 65TH ST TO E MARQUETTE RD,56860
20,2022,Street Resurfacing Menu,Street Resurfacing,ON S ST LAWRENCE AVE FROM E 67TH ST TO E 68TH ST,55500
20,2022,Street Resurfacing Menu,Street Resurfacing,ON S LANGLEY AVE FROM E 65TH ST TO E MARQUETTE RD,55370
20,2022,Sidewalk Menu,Sidewalk Repair,ON S LANGLEY AVE FROM E 61ST ST TO E 62ND ST,52560
20,2022,Street Resurfacing Menu,Street Resurfacing,ON S PEORIA ST FROM W GARFIELD BLVD TO W 56TH ST,41940
20,2022,Alley Resurfacing Menu,Alleys,S INGLESIDE AVE & E 65TH ST&E MARQUETTE RD & S DREXEL AVE,29810
20,2022,Alley Apron Menu,Alleys,743 W 50TH PL,27110
20,2022,Alley Resurfacing Menu,Alleys,S WABASH AVE & E 66TH ST&E 66TH PL & S MICHIGAN AVE,16040
20,2022,Street Bump Outs Menu,Ped. Infra.,E 56TH ST & S WABASH AVE,15000
20,2022,Street Resurfacing Menu,Street Resurfacing,ON S RHODES AVE FROM E 60TH ST TO E 61ST ST,11420
20,2022,Street Resurfacing Menu,Street Resurfacing,ON E 65TH ST FROM S UNIVERSITY AVE TO S WOODLAWN AVE,9460
20,2022,ADA - Alley Resurfacing Menu,Alleys,S WABASH AVE & E 66TH ST&E 66TH PL & S MICHIGAN AVE,7240
20,2022,Curb & Gutter Menu,Street Resurfacing,355 W 58TH ST,4960
20,2022,Sidewalk Menu,Sidewalk Repair,5026 S ADA ST,4760
20,2022,Curb & Gutter Menu,Street Resurfacing,6400 S RHODES AVE,2300
20,2022,Speed Indicator Signs,Misc.,ON S DR MARTIN LUTHER KING JR DR FROM E 56TH ST TO E 59TH ST,2210
20,2022,Street Light Upgrade Menu,Lighting,325 W 59TH PL,500
20,2022,Street Light Upgrade Menu,Lighting,743 W 50TH PL,500
20,2022,Miscellaneous CDOT Projects,Misc. CDOT,5601 S STATE ST,300
20,2022,Miscellaneous CDOT Projects,Misc. CDOT,5842 S DR MARTIN LUTHER KING JR DR; 5828 S DR MARTIN LUTHER KING JR DR,300
20,2022,Miscellaneous CDOT Projects,Misc. CDOT,1340-1342 W 50TH ST,150
20,2022,Miscellaneous CDOT Projects,Misc. CDOT,5254 S CARPENTER ST,150
20,2022,Miscellaneous CDOT Projects,Misc. CDOT,5549 S EMERALD AVE,150
20,2022,Miscellaneous CDOT Projects,Misc. CDOT,6553 S INGLESIDE AVE; 6555 S INGLESIDE AVE,150
20,2022,Miscellaneous CDOT Projects,Misc. CDOT,742 W 51ST ST,150
21,2019,Street Resurfacing Menu,Street Resurfacing,ON W 97TH ST FROM S WENTWORTH AVE TO S PERRY AVE,59810
21,2019,Street Resurfacing Menu,Street Resurfacing,ON S MARSHFIELD AVE FROM W 80TH ST TO W 81ST ST,54310
21,2019,Street Resurfacing Menu,Street Resurfacing,ON W 81ST ST FROM S MORGAN ST TO S MAY ST,53270
21,2019,Street Resurfacing Menu,Street Resurfacing,ON S LOWE AVE FROM W 91ST ST TO W 92ND ST,52600
21,2019,Street Resurfacing Menu,Street Resurfacing,ON S UNION AVE FROM W 90TH ST TO W 91ST ST,51820
21,2019,Street Resurfacing Menu,Street Resurfacing,ON W 95TH PL FROM S VINCENNES AVE TO S RACINE AVE,50530
21,2019,Street Resurfacing Menu,Street Resurfacing,ON S CARPENTER ST FROM W 84TH ST TO W 85TH ST,50250
21,2019,Street Resurfacing Menu,Street Resurfacing,ON S PERRY AVE FROM W 96TH ST TO W 97TH ST,48510
21,2019,Street Resurfacing Menu,Street Resurfacing,ON S ABERDEEN ST FROM W 86TH ST TO W 87TH ST,43580
21,2019,Street Resurfacing Menu,Street Resurfacing,ON S PARNELL AVE FROM W 88TH ST TO W 89TH ST,40990
21,2019,Sidewalk Menu,Sidewalk Repair,441 W 88TH ST,40170
21,2019,Street Resurfacing Menu,Street Resurfacing,ON W 84TH ST FROM S RACINE AVE TO S THROOP ST,35350
21,2019,Alley Resurfacing Menu,Alleys,S LAFLIN ST & W 91ST ST&S BISHOP ST & W 92ND ST,34700
21,2019,Sidewalk Menu,Sidewalk Repair,9557 S WALLACE ST,33360
21,2019,Sidewalk Menu,Sidewalk Repair,9000 S LOWE AVE,31580
21,2019,Sidewalk Menu,Sidewalk Repair,8100 S PRINCETON AVE,30800
21,2019,Sidewalk Menu,Sidewalk Repair,558 W 97TH ST,30060
